"hlf0094","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Inexpensive","2005","vocational + Abi","East Germany","22","","",""
"Inexpensive","2005","higher vocational","West Germany","201","0.282849310936864","0.249744122579817","0.31595449929391"
"Inexpensive","2005","higher vocational","East Germany","74","0.337222587047767","0.275449542057135","0.398995632038399"
"Inexpensive","2005","higher education","West Germany","530","0.300728725219864","0.279871696460926","0.321585753978803"
"Inexpensive","2005","higher education","East Germany","171","0.299811830753158","0.264452828553824","0.335170832952492"
"Reasonable","2005","in school","West Germany","168","0.527790869677203","0.472921160596609","0.582660578757797"
"Reasonable","2005","in school","East Germany","43","0.483695465493895","0.374866485373526","0.592524445614264"
"Reasonable","2005","inadequately","West Germany","23","","",""
"Reasonable","2005","inadequately","East Germany","","","",""
"Reasonable","2005","general elemantary","West Germany","438","0.472818127596934","0.440433418833277","0.505202836360591"
"Reasonable","2005","general elemantary","East Germany","72","0.595901580849216","0.508102834962651","0.683700326735782"
"Reasonable","2005","middle vocational","West Germany","2072","0.504483908634585","0.489281404953847","0.519686412315322"
"Reasonable","2005","middle vocational","East Germany","601","0.503249513242655","0.474901347009165","0.531597679476145"
"Reasonable","2005","vocational + Abi","West Germany","238","0.535539124797991","0.490782320277389","0.580295929318594"
"Reasonable","2005","vocational + Abi","East Germany","34","0.464841231010435","0.347157293699655","0.582525168321216"
"Reasonable","2005","higher vocational","West Germany","350","0.50118697556474","0.464434883038419","0.537939068091061"
"Reasonable","2005","higher vocational","East Germany","113","0.499564108954107","0.434232000962452","0.564896216945763"
"Reasonable","2005","higher education","West Germany","933","0.490387082957987","0.467650150905747","0.513124015010227"
"Reasonable","2005","higher education","East Germany","347","0.503714511732117","0.465128823292508","0.542300200171725"
"Slightly Expensive","2005","in school","West Germany","27","","",""
"Slightly Expensive","2005","in school","East Germany","11","","",""
"Slightly Expensive","2005","inadequately","West Germany","6","","",""
"Slightly Expensive","2005","inadequately","East Germany","","","",""
"Slightly Expensive","2005","general elemantary","West Germany","75","0.0753787355977078","0.0582541896563352","0.0925032815390805"
"Slightly Expensive","2005","general elemantary","East Germany","8","","",""
"Slightly Expensive","2005","middle vocational","West Germany","317","0.0744693487907442","0.0664867048558732","0.0824519927256151"
"Slightly Expensive","2005","middle vocational","East Germany","138","0.100512484480975","0.0834645521687921","0.117560416793159"
"Slightly Expensive","2005","vocational + Abi","West Germany","54","0.101903067379567","0.0747546738121085","0.129051460947026"
"Slightly Expensive","2005","vocational + Abi","East Germany","7","","",""
"Slightly Expensive","2005","higher vocational","West Germany","58","0.0880088800516151","0.0671845114356179","0.108833248667612"
"Slightly Expensive","2005","higher vocational","East Germany","22","","",""
"Slightly Expensive","2005","higher education","West Germany","132","0.0644959102342337","0.0533239064906226","0.0756679139778448"
"Slightly Expensive","2005","higher education","East Germany","69","0.0840761176193013","0.0626603202084514","0.105491915030151"
"Too Expensive","2005","in school","West Germany","6","","",""
"Too Expensive","2005","in school","East Germany","2","","",""
"Too Expensive","2005","inadequately","West Germany","","","",""
"Too Expensive","2005","inadequately","East Germany","","","",""
"Too Expensive","2005","general elemantary","West Germany","7","","",""
"Too Expensive","2005","general elemantary","East Germany","1","","",""
"Too Expensive","2005","middle vocational","West Germany","44","0.00885102863481195","0.00600310121403797","0.0116989560555859"
"Too Expensive","2005","middle vocational","East Germany","32","0.0299890851786661","0.0203189163182389","0.0396592540390933"
"Too Expensive","2005","vocational + Abi","West Germany","2","","",""
"Too Expensive","2005","vocational + Abi","East Germany","1","","",""
"Too Expensive","2005","higher vocational","West Germany","12","","",""
"Too Expensive","2005","higher vocational","East Germany","2","","",""
"Too Expensive","2005","higher education","West Germany","23","","",""
"Too Expensive","2005","higher education","East Germany","15","","",""
"Very Inexpensive","2006","in school","West Germany","44","0.150699697349352","0.111864445988255","0.189534948710448"
"Very Inexpensive","2006","in school","East Germany","6","","",""
"Very Inexpensive","2006","inadequately","West Germany","3","","",""
"Very Inexpensive","2006","inadequately","East Germany","","","",""
"Very Inexpensive","2006","general elemantary","West Germany","105","0.11556251607796","0.0955055496827739","0.135619482473146"
"Very Inexpensive","2006","general elemantary","East Germany","16","","",""
"Very Inexpensive","2006","middle vocational","West Germany","539","0.114260100613604","0.105011382296826","0.123508818930381"
"Very Inexpensive","2006","middle vocational","East Germany","77","0.0718812350461458","0.0577589143597255","0.086003555732566"
"Very Inexpensive","2006","vocational + Abi","West Germany","57","0.100769453225679","0.0751899414157243","0.126348965035633"
"Very Inexpensive","2006","vocational + Abi","East Germany","7","","",""
"Very Inexpensive","2006","higher vocational","West Germany","84","0.0941164202095344","0.0734924808861997","0.114740359532869"
"Very Inexpensive","2006","higher vocational","East Germany","13","","",""
"Very Inexpensive","2006","higher education","West Germany","302","0.137291809289124","0.122561795593491","0.152021822984756"
"Very Inexpensive","2006","higher education","East Germany","35","0.0471599508206131","0.0314788622383587","0.0628410394028674"
"Inexpensive","2006","in school","West Germany","81","0.262800589826534","0.215020721526617","0.310580458126451"
"Inexpensive","2006","in school","East Germany","20","","",""
"Inexpensive","2006","inadequately","West Germany","7","","",""
"Inexpensive","2006","inadequately","East Germany","1","","",""
"Inexpensive","2006","general elemantary","West Germany","316","0.333712232166817","0.304129371686647","0.363295092646988"
"Inexpensive","2006","general elemantary","East Germany","42","0.284551847123498","0.210599857948905","0.358503836298091"
"Inexpensive","2006","middle vocational","West Germany","1323","0.300677373060759","0.287346140305099","0.314008605816419"
"Inexpensive","2006","middle vocational","East Germany","404","0.30509298126584","0.279917604160179","0.330268358371501"
"Inexpensive","2006","vocational + Abi","West Germany","144","0.278148672568283","0.240072380415477","0.316224964721089"
"Inexpensive","2006","vocational + Abi","East Germany","18","","",""
"Inexpensive","2006","higher vocational","West Germany","229","0.306431918098983","0.273869677751774","0.338994158446192"
"Inexpensive","2006","higher vocational","East Germany","64","0.229794708784758","0.175306364545639","0.284283053023877"
"Inexpensive","2006","higher education","West Germany","574","0.274666519302644","0.255562682473487","0.2937703561318"
"Inexpensive","2006","higher education","East Germany","208","0.322033562201711","0.287468750090436","0.356598374312986"
"Reasonable","2006","in school","West Germany","166","0.497317077888647","0.443041676606902","0.551592479170392"
"Reasonable","2006","in school","East Germany","50","0.440219881740059","0.335908421305222","0.544531342174897"
"Reasonable","2006","inadequately","West Germany","18","","",""
"Reasonable","2006","inadequately","East Germany","2","","",""
"Reasonable","2006","general elemantary","West Germany","470","0.468775502991516","0.437468270137361","0.500082735845671"
"Reasonable","2006","general elemantary","East Germany","71","0.505135612106275","0.423189723915233","0.587081500297318"
"Reasonable","2006","middle vocational","West Germany","2245","0.48146492838792","0.466938710852531","0.49599114592331"
"Reasonable","2006","middle vocational","East Germany","592","0.467976902654547","0.440695042391689","0.495258762917404"
"Reasonable","2006","vocational + Abi","West Germany","269","0.492299817122222","0.449817248068277","0.534782386176167"
"Reasonable","2006","vocational + Abi","East Germany","33","0.442465768375428","0.326113547264704","0.558817989486152"
"Reasonable","2006","higher vocational","West Germany","385","0.482828598326231","0.447533331287395","0.518123865365066"
"Reasonable","2006","higher vocational","East Germany","122","0.604920962393433","0.541603768324962","0.668238156461903"
"Reasonable","2006","higher education","West Germany","1028","0.486319607807948","0.464927367916407","0.507711847699488"
"Reasonable","2006","higher education","East Germany","360","0.506571305635405","0.469587463335319","0.54355514793549"
"Slightly Expensive","2006","in school","West Germany","33","0.083493368171389","0.0534649062803464","0.113521830062432"
"Slightly Expensive","2006","in school","East Germany","8","","",""
"Slightly Expensive","2006","inadequately","West Germany","11","","",""
"Slightly Expensive","2006","inadequately","East Germany","","","",""
"Slightly Expensive","2006","general elemantary","West Germany","77","0.0745416213543342","0.0580637523702931","0.0910194903383752"
"Slightly Expensive","2006","general elemantary","East Germany","13","","",""
"Slightly Expensive","2006","middle vocational","West Germany","379","0.0914406429845164","0.0830609629595263","0.0998203230095065"
"Slightly Expensive","2006","middle vocational","East Germany","178","0.124004107116515","0.105983658562604","0.142024555670426"
"Slightly Expensive","2006","vocational + Abi","West Germany","53","0.118258980757706","0.0908192488968868","0.145698712618526"
"Slightly Expensive","2006","vocational + Abi","East Germany","12","","",""
"Slightly Expensive","2006","higher vocational","West Germany","59","0.102504730584046","0.0810812136685007","0.12392824749959"
