"pli0089","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2009","16-34 y.","in school","","","",""
"Min 1x per week","2009","16-34 y.","inadequately","","","",""
"Min 1x per week","2009","16-34 y.","general elemantary","","","",""
"Min 1x per week","2009","16-34 y.","middle vocational","","","",""
"Min 1x per week","2009","16-34 y.","vocational + Abi","","","",""
"Min 1x per week","2009","16-34 y.","higher vocational","","","",""
"Min 1x per week","2009","16-34 y.","higher education","","","",""
"Min 1x per week","2009","35-65 y.","in school","","","",""
"Min 1x per week","2009","35-65 y.","inadequately","","","",""
"Min 1x per week","2009","35-65 y.","general elemantary","","","",""
"Min 1x per week","2009","35-65 y.","middle vocational","","","",""
"Min 1x per week","2009","35-65 y.","vocational + Abi","","","",""
"Min 1x per week","2009","35-65 y.","higher vocational","","","",""
"Min 1x per week","2009","35-65 y.","higher education","","","",""
"Min 1x per week","2009","66 and older","in school","","","",""
"Min 1x per week","2009","66 and older","inadequately","","","",""
"Min 1x per week","2009","66 and older","general elemantary","","","",""
"Min 1x per week","2009","66 and older","middle vocational","","","",""
"Min 1x per week","2009","66 and older","vocational + Abi","","","",""
"Min 1x per week","2009","66 and older","higher vocational","","","",""
"Min 1x per week","2009","66 and older","higher education","","","",""
"Min 1x per month","2009","16-34 y.","in school","","","",""
"Min 1x per month","2009","16-34 y.","inadequately","","","",""
"Min 1x per month","2009","16-34 y.","general elemantary","","","",""
"Min 1x per month","2009","16-34 y.","middle vocational","","","",""
"Min 1x per month","2009","16-34 y.","vocational + Abi","","","",""
"Min 1x per month","2009","16-34 y.","higher vocational","","","",""
"Min 1x per month","2009","16-34 y.","higher education","","","",""
"Min 1x per month","2009","35-65 y.","in school","","","",""
"Min 1x per month","2009","35-65 y.","inadequately","","","",""
"Min 1x per month","2009","35-65 y.","general elemantary","","","",""
"Min 1x per month","2009","35-65 y.","middle vocational","","","",""
"Min 1x per month","2009","35-65 y.","vocational + Abi","","","",""
"Min 1x per month","2009","35-65 y.","higher vocational","","","",""
"Min 1x per month","2009","35-65 y.","higher education","","","",""
"Min 1x per month","2009","66 and older","in school","","","",""
"Min 1x per month","2009","66 and older","inadequately","","","",""
"Min 1x per month","2009","66 and older","general elemantary","","","",""
"Min 1x per month","2009","66 and older","middle vocational","","","",""
"Min 1x per month","2009","66 and older","vocational + Abi","","","",""
"Min 1x per month","2009","66 and older","higher vocational","","","",""
"Min 1x per month","2009","66 and older","higher education","","","",""
"Rarely","2009","16-34 y.","in school","","","",""
"Rarely","2009","16-34 y.","inadequately","","","",""
"Rarely","2009","16-34 y.","general elemantary","","","",""
"Rarely","2009","16-34 y.","middle vocational","","","",""
"Rarely","2009","16-34 y.","vocational + Abi","","","",""
"Rarely","2009","16-34 y.","higher vocational","","","",""
"Rarely","2009","16-34 y.","higher education","","","",""
"Rarely","2009","35-65 y.","in school","","","",""
"Rarely","2009","35-65 y.","inadequately","","","",""
"Rarely","2009","35-65 y.","general elemantary","","","",""
"Rarely","2009","35-65 y.","middle vocational","","","",""
"Rarely","2009","35-65 y.","vocational + Abi","","","",""
"Rarely","2009","35-65 y.","higher vocational","","","",""
"Rarely","2009","35-65 y.","higher education","","","",""
"Rarely","2009","66 and older","in school","","","",""
"Rarely","2009","66 and older","inadequately","","","",""
"Rarely","2009","66 and older","general elemantary","","","",""
"Rarely","2009","66 and older","middle vocational","","","",""
"Rarely","2009","66 and older","vocational + Abi","","","",""
"Rarely","2009","66 and older","higher vocational","","","",""
"Rarely","2009","66 and older","higher education","","","",""
"Never","2009","16-34 y.","in school","","","",""
"Never","2009","16-34 y.","inadequately","","","",""
"Never","2009","16-34 y.","general elemantary","","","",""
"Never","2009","16-34 y.","middle vocational","","","",""
"Never","2009","16-34 y.","vocational + Abi","","","",""
"Never","2009","16-34 y.","higher vocational","","","",""
"Never","2009","16-34 y.","higher education","","","",""
"Never","2009","35-65 y.","in school","","","",""
"Never","2009","35-65 y.","inadequately","","","",""
"Never","2009","35-65 y.","general elemantary","","","",""
"Never","2009","35-65 y.","middle vocational","","","",""
"Never","2009","35-65 y.","vocational + Abi","","","",""
"Never","2009","35-65 y.","higher vocational","","","",""
"Never","2009","35-65 y.","higher education","","","",""
"Never","2009","66 and older","in school","","","",""
"Never","2009","66 and older","inadequately","","","",""
"Never","2009","66 and older","general elemantary","","","",""
"Never","2009","66 and older","middle vocational","","","",""
"Never","2009","66 and older","vocational + Abi","","","",""
"Never","2009","66 and older","higher vocational","","","",""
"Never","2009","66 and older","higher education","","","",""
"Daily","2010","16-34 y.","in school","","","",""
"Daily","2010","16-34 y.","inadequately","","","",""
"Daily","2010","16-34 y.","general elemantary","","","",""
"Daily","2010","16-34 y.","middle vocational","","","",""
"Daily","2010","16-34 y.","vocational + Abi","","","",""
"Daily","2010","16-34 y.","higher vocational","","","",""
"Daily","2010","16-34 y.","higher education","","","",""
"Daily","2010","35-65 y.","in school","","","",""
"Daily","2010","35-65 y.","inadequately","","","",""
"Daily","2010","35-65 y.","general elemantary","","","",""
"Daily","2010","35-65 y.","middle vocational","","","",""
"Daily","2010","35-65 y.","vocational + Abi","","","",""
"Daily","2010","35-65 y.","higher vocational","","","",""
"Daily","2010","35-65 y.","higher education","","","",""
"Daily","2010","66 and older","in school","","","",""
"Daily","2010","66 and older","inadequately","","","",""
"Daily","2010","66 and older","general elemantary","","","",""
"Daily","2010","66 and older","middle vocational","","","",""
"Daily","2010","66 and older","vocational + Abi","","","",""
"Daily","2010","66 and older","higher vocational","","","",""
"Daily","2010","66 and older","higher education","","","",""
"Min 1x per week","2010","16-34 y.","in school","","","",""
"Min 1x per week","2010","16-34 y.","inadequately","","","",""
"Min 1x per week","2010","16-34 y.","general elemantary","","","",""
"Min 1x per week","2010","16-34 y.","middle vocational","","","",""
"Min 1x per week","2010","16-34 y.","vocational + Abi","","","",""
"Min 1x per week","2010","16-34 y.","higher vocational","","","",""
"Min 1x per week","2010","16-34 y.","higher education","","","",""
"Min 1x per week","2010","35-65 y.","in school","","","",""
"Min 1x per week","2010","35-65 y.","inadequately","","","",""
"Min 1x per week","2010","35-65 y.","general elemantary","","","",""
"Min 1x per week","2010","35-65 y.","middle vocational","","","",""
"Min 1x per week","2010","35-65 y.","vocational + Abi","","","",""
"Min 1x per week","2010","35-65 y.","higher vocational","","","",""
"Min 1x per week","2010","35-65 y.","higher education","","","",""
"Min 1x per week","2010","66 and older","in school","","","",""
"Min 1x per week","2010","66 and older","inadequately","","","",""
"Min 1x per week","2010","66 and older","general elemantary","","","",""
"Min 1x per week","2010","66 and older","middle vocational","","","",""
"Min 1x per week","2010","66 and older","vocational + Abi","","","",""
"Min 1x per week","2010","66 and older","higher vocational","","","",""
"Min 1x per week","2010","66 and older","higher education","","","",""
"Min 1x per month","2010","16-34 y.","in school","","","",""
"Min 1x per month","2010","16-34 y.","inadequately","","","",""
"Min 1x per month","2010","16-34 y.","general elemantary","","","",""
"Min 1x per month","2010","16-34 y.","middle vocational","","","",""
"Min 1x per month","2010","16-34 y.","vocational + Abi","","","",""
"Min 1x per month","2010","16-34 y.","higher vocational","","","",""
"Min 1x per month","2010","16-34 y.","higher education","","","",""
"Min 1x per month","2010","35-65 y.","in school","","","",""
"Min 1x per month","2010","35-65 y.","inadequately","","","",""
"Min 1x per month","2010","35-65 y.","general elemantary","","","",""
"Min 1x per month","2010","35-65 y.","middle vocational","","","",""
"Min 1x per month","2010","35-65 y.","vocational + Abi","","","",""
"Min 1x per month","2010","35-65 y.","higher vocational","","","",""
"Min 1x per month","2010","35-65 y.","higher education","","","",""
"Min 1x per month","2010","66 and older","in school","","","",""
"Min 1x per month","2010","66 and older","inadequately","","","",""
"Min 1x per month","2010","66 and older","general elemantary","","","",""
"Min 1x per month","2010","66 and older","middle vocational","","","",""
"Min 1x per month","2010","66 and older","vocational + Abi","","","",""
"Min 1x per month","2010","66 and older","higher vocational","","","",""
"Min 1x per month","2010","66 and older","higher education","","","",""
"Rarely","2010","16-34 y.","in school","","","",""
"Rarely","2010","16-34 y.","inadequately","","","",""
"Rarely","2010","16-34 y.","general elemantary","","","",""
"Rarely","2010","16-34 y.","middle vocational","","","",""
"Rarely","2010","16-34 y.","vocational + Abi","","","",""
"Rarely","2010","16-34 y.","higher vocational","","","",""
"Rarely","2010","16-34 y.","higher education","","","",""
"Rarely","2010","35-65 y.","in school","","","",""
"Rarely","2010","35-65 y.","inadequately","","","",""
"Rarely","2010","35-65 y.","general elemantary","","","",""
"Rarely","2010","35-65 y.","middle vocational","","","",""
"Rarely","2010","35-65 y.","vocational + Abi","","","",""
"Rarely","2010","35-65 y.","higher vocational","","","",""
"Rarely","2010","35-65 y.","higher education","","","",""
"Rarely","2010","66 and older","in school","","","",""
"Rarely","2010","66 and older","inadequately","","","",""
"Rarely","2010","66 and older","general elemantary","","","",""
"Rarely","2010","66 and older","middle vocational","","","",""
"Rarely","2010","66 and older","vocational + Abi","","","",""
"Rarely","2010","66 and older","higher vocational","","","",""
"Rarely","2010","66 and older","higher education","","","",""
"Never","2010","16-34 y.","in school","","","",""
"Never","2010","16-34 y.","inadequately","","","",""
"Never","2010","16-34 y.","general elemantary","","","",""
"Never","2010","16-34 y.","middle vocational","","","",""
"Never","2010","16-34 y.","vocational + Abi","","","",""
"Never","2010","16-34 y.","higher vocational","","","",""
"Never","2010","16-34 y.","higher education","","","",""
"Never","2010","35-65 y.","in school","","","",""
"Never","2010","35-65 y.","inadequately","","","",""
"Never","2010","35-65 y.","general elemantary","","","",""
"Never","2010","35-65 y.","middle vocational","","","",""
"Never","2010","35-65 y.","vocational + Abi","","","",""
"Never","2010","35-65 y.","higher vocational","","","",""
"Never","2010","35-65 y.","higher education","","","",""
"Never","2010","66 and older","in school","","","",""
"Never","2010","66 and older","inadequately","","","",""
"Never","2010","66 and older","general elemantary","","","",""
"Never","2010","66 and older","middle vocational","","","",""
"Never","2010","66 and older","vocational + Abi","","","",""
"Never","2010","66 and older","higher vocational","","","",""
"Never","2010","66 and older","higher education","","","",""
"Daily","2011","16-34 y.","in school","","","",""
"Daily","2011","16-34 y.","inadequately","","","",""
"Daily","2011","16-34 y.","general elemantary","","","",""
"Daily","2011","16-34 y.","middle vocational","","","",""
"Daily","2011","16-34 y.","vocational + Abi","","","",""
"Daily","2011","16-34 y.","higher vocational","","","",""
"Daily","2011","16-34 y.","higher education","","","",""
"Daily","2011","35-65 y.","in school","","","",""
"Daily","2011","35-65 y.","inadequately","","","",""
"Daily","2011","35-65 y.","general elemantary","","","",""
